39	50
16.3323	3.12	0
16.3338	3.12	0
16.3354	3.12	0
16.3369	3.12	0
16.3385	3.12	0
16.3400	3.12	0
16.3416	3.12	0
16.3431	3.12	0
16.3447	3.12	0
16.3463	0.00	0
16.3478	0.00	0
16.3493	0.00	0
16.3508	0.00	0
16.3523	0.00	0
16.3539	0.00	0
16.3554	0.00	0
16.3569	0.00	0
16.3584	0.00	0
16.3599	0.00	0
16.3614	0.00	0
16.3630	0.00	0
16.3645	0.00	0
16.3660	0.00	0
16.3675	0.00	0
16.3690	0.00	0
16.3706	0.00	0
16.3721	0.00	0
16.3736	0.00	0
16.3751	0.00	0
16.3766	0.00	0
16.3782	0.00	0
16.3797	0.00	0
16.3812	0.00	0
16.3828	0.00	0
16.3843	0.00	0
16.3858	0.00	0
16.3873	0.00	0
16.3888	0.00	0
16.3903	0.00	0
16.3918	0.00	0
16.3933	0.00	0
16.3949	0.00	0
16.3964	0.00	0
16.3979	0.00	0
16.3994	0.00	0
16.4009	0.00	0
16.4024	0.00	0
16.4039	0.00	0
16.4055	0.00	0
16.4070	0.00	0
16.4085	0.00	0
16.4100	0.00	0
16.4115	0.00	0
16.4130	0.00	0
16.4145	0.00	0
16.4160	0.00	0
16.4176	0.00	0
16.4191	0.00	0
16.4206	0.00	0
16.4221	0.00	0
16.4237	0.00	0
16.4252	0.00	0
16.4267	0.00	0
16.4282	0.00	0
16.4297	0.00	0
16.4312	0.00	0
16.4328	0.00	0
16.4343	0.00	0
16.4358	0.00	0
16.4373	0.00	0
16.4388	0.00	0
16.4404	0.00	0
16.4419	0.00	0
16.4434	0.00	0
16.4449	0.00	0
16.4464	0.00	0
16.4479	0.00	0
16.4494	0.00	0
16.4510	0.00	0
16.4525	0.00	0
16.4540	0.00	0
16.4555	0.00	0
16.4570	0.00	0
16.4585	0.00	0
16.4600	0.00	0
16.4615	0.00	0
16.4630	0.00	0
16.4646	0.00	0
16.4661	0.00	0
16.4676	0.00	0
16.4691	0.00	0
16.4706	0.00	0
16.4722	0.00	0
16.4737	0.00	0
16.4752	0.00	0
16.4767	0.00	0
16.4782	0.00	0
16.4797	0.00	0
16.4813	0.00	0
16.4828	0.00	0
16.4843	0.00	0
16.4858	0.00	0
16.4873	0.00	0
16.4888	0.00	0
16.4904	0.00	0
16.4919	0.00	0
16.4934	0.00	0
16.4949	0.00	0
16.4964	0.00	0
16.4979	0.00	0
16.4995	0.00	0
16.5010	0.00	0
16.5025	0.00	0
16.5040	0.00	0
16.5055	0.00	0
16.5070	0.00	0
16.5085	0.00	0
16.5100	0.00	0
16.5115	0.00	0
16.5131	0.00	0
16.5146	0.00	0
16.5161	0.00	0
16.5176	0.00	0
16.5192	0.00	0
16.5207	0.00	0
16.5222	0.00	0
16.5237	0.00	0
16.5253	0.00	0
16.5268	0.00	0
16.5283	0.00	0
16.5298	0.00	0
16.5313	0.00	0
16.5329	0.00	0
16.5344	0.00	0
16.5359	0.00	0
16.5374	0.00	0
16.5389	0.00	0
16.5405	0.00	0
16.5420	0.00	0
16.5435	0.00	0
16.5450	0.00	0
16.5465	0.00	0
16.5481	0.00	0
16.5496	0.00	0
16.5511	0.00	0
16.5526	0.00	0
16.5541	0.00	0
16.5556	0.00	0
16.5572	0.00	0
16.5587	0.00	0
16.5602	0.00	0
16.5617	0.00	0
16.5632	0.00	0
16.5648	0.00	0
16.5663	0.00	0
16.5678	0.00	0
16.5693	0.00	0
16.5708	0.00	0
16.5723	0.00	0
16.5739	0.00	0
16.5754	0.00	0
16.5769	0.00	0
16.5784	0.00	0
16.5800	0.00	0
16.5815	0.00	0
16.5830	0.00	0
16.5845	0.00	0
16.5860	0.00	0
16.5875	0.00	0
16.5890	0.00	0
16.5906	0.00	0
16.5921	0.00	0
16.5936	0.00	0
16.5951	0.00	0
16.5966	0.00	0
16.5981	0.00	0
16.5997	0.00	0
16.6012	0.00	0
16.6027	0.00	0
16.6042	0.00	0
16.6057	0.00	0
16.6072	0.00	0
16.6087	0.00	0
16.6103	0.00	0
16.6118	0.00	0
16.6133	0.00	0
16.6148	0.00	0
16.6163	0.00	0
16.6179	0.00	0
16.6194	0.00	0
16.6209	0.00	0
16.6224	0.00	0
16.6239	0.00	0
16.6255	0.00	0
16.6270	0.00	0
16.6285	0.00	0
16.6300	0.00	0
16.6315	0.00	0
16.6331	0.00	0
16.6346	0.00	0
16.6361	0.00	0
16.6376	0.00	0
16.6391	0.00	0
16.6407	0.00	0
16.6422	0.00	0
16.6437	0.00	0
16.6452	0.00	0
16.6467	0.00	0
16.6482	0.00	0
16.6498	0.00	0
16.6513	0.00	0
16.6528	0.00	0
16.6543	0.00	0
16.6558	0.00	0
16.6573	0.00	0
16.6589	0.00	0
16.6604	0.00	0
16.6619	0.00	0
16.6634	0.00	0
16.6649	0.00	0
16.6664	0.00	0
16.6679	0.00	0
16.6695	0.00	0
16.6710	0.00	0
16.6725	0.00	0
16.6740	0.00	0
16.6756	0.00	0
16.6771	0.00	0
16.6786	0.00	0
16.6801	0.00	0
16.6816	0.00	0
16.6832	0.00	0
16.6847	0.00	0
16.6862	0.00	0
16.6877	0.00	0
16.6892	0.00	0
16.6907	0.00	0
16.6923	0.00	0
16.6938	0.00	0
16.6953	0.00	0
16.6968	0.00	0
16.6983	0.00	0
16.6998	0.00	0
16.7014	0.00	0
16.7029	0.00	0
16.7044	0.00	0
16.7059	0.00	0
16.7074	0.00	0
16.7089	0.00	0
16.7104	0.00	0
16.7120	0.00	0
16.7135	0.00	0
16.7150	0.00	0
16.7165	0.00	0
16.7180	0.00	0
16.7195	0.00	0
16.7210	0.00	0
16.7225	0.00	0
16.7241	0.00	0
16.7256	0.00	0
16.7271	0.00	0
16.7286	0.00	0
16.7302	0.00	0
16.7317	0.00	0
16.7332	0.00	0
16.7347	0.00	0
16.7362	0.00	0
16.7378	0.00	0
16.7393	0.00	0
16.7408	0.00	0
16.7423	0.00	0
16.7438	0.00	0
16.7453	0.00	0
16.7469	0.00	0
16.7484	0.00	0
16.7499	0.00	0
16.7514	0.00	0
16.7530	0.00	0
16.7545	0.00	0
16.7560	0.00	0
16.7575	0.00	0
16.7590	0.00	0
16.7605	0.00	0
16.7620	0.00	0
16.7635	0.00	0
16.7651	0.00	0
16.7666	0.00	0
16.7681	0.00	0
16.7696	0.00	0
16.7711	0.00	0
16.7727	0.00	0
16.7742	0.00	0
16.7757	0.00	0
16.7772	0.00	0
16.7787	0.00	0
16.7803	0.00	0
16.7818	0.00	0
16.7833	0.00	0
16.7848	0.00	0
16.7863	0.00	0
16.7878	0.00	0
16.7894	0.00	0
16.7909	0.00	0
16.7924	0.00	0
16.7939	0.00	0
16.7954	0.00	0
16.7969	0.00	0
16.7985	0.00	0
16.8000	0.00	0
16.8015	0.00	0
16.8030	0.00	0
16.8045	0.00	0
16.8060	0.00	0
16.8075	0.00	0
16.8090	0.00	0
16.8105	0.00	0
16.8120	0.00	0
16.8135	0.00	0
16.8151	0.00	0
16.8166	0.00	0
16.8181	0.00	0
16.8196	0.00	0
16.8211	0.00	0
16.8226	0.00	0
16.8242	0.00	0
16.8257	0.00	0
16.8272	0.00	0
16.8287	0.00	0
16.8302	0.00	0
16.8317	0.00	0
16.8333	0.00	0
16.8348	0.00	0
16.8363	0.00	0
16.8378	0.00	0
16.8393	0.00	0
16.8409	0.00	0
16.8424	0.00	0
16.8439	0.00	0
16.8454	0.00	0
16.8469	0.00	0
16.8484	0.00	0
16.8499	0.00	0
16.8515	0.00	0
16.8530	0.00	0
16.8545	0.00	0
16.8560	0.00	0
16.8575	0.00	0
16.8590	0.00	0
16.8605	0.00	0
16.8620	0.00	0
16.8636	0.00	0
16.8651	0.00	0
16.8666	0.00	0
16.8681	0.00	0
16.8697	0.00	0
16.8712	0.00	0
16.8727	0.00	0
16.8742	0.00	0
16.8757	0.00	0
16.8772	0.00	0
16.8788	0.00	0
16.8803	0.00	0
16.8818	0.00	0
16.8833	0.00	0
16.8848	0.00	0
16.8864	0.00	0
16.8879	0.00	0
16.8894	0.00	0
16.8909	0.00	0
16.8924	0.00	0
16.8940	0.00	0
16.8955	0.00	0
16.8970	0.00	0
16.8985	0.00	0
16.9000	0.00	0
16.9015	0.00	0
16.9030	0.00	0
16.9045	0.00	0
16.9060	0.00	0
16.9075	0.00	0
16.9090	0.00	0
16.9105	0.00	0
16.9121	0.00	0
16.9136	0.00	0
16.9151	0.00	0
16.9166	0.00	0
16.9182	0.00	0
16.9197	0.00	0
16.9212	0.00	0
16.9227	0.00	0
16.9242	0.00	0
16.9258	0.00	0
16.9273	0.00	0
16.9288	0.00	0
16.9303	0.00	0
16.9318	0.00	0
16.9334	0.00	0
16.9349	0.00	0
16.9364	0.00	0
16.9379	0.00	0
16.9394	0.00	0
16.9409	0.00	0
16.9425	0.00	0
16.9440	0.00	0
16.9455	0.00	0
16.9470	0.00	0
16.9485	0.00	0
16.9500	0.00	0
16.9515	0.00	0
16.9530	0.00	0
16.9546	0.00	0
16.9561	0.00	0
16.9576	0.00	0
16.9591	0.00	0
16.9606	0.00	0
16.9622	0.00	0
16.9637	0.00	0
16.9652	0.00	0
16.9667	0.00	0
16.9682	0.00	0
16.9697	0.00	0
16.9713	0.00	0
16.9728	0.00	0
16.9743	0.00	0
16.9758	0.00	0
16.9773	0.00	0
16.9789	0.00	0
16.9804	0.00	0
16.9819	0.00	0
16.9834	0.00	0
16.9849	0.00	0
16.9864	0.00	0
16.9879	0.00	0
16.9895	0.00	0
16.9910	0.00	0
16.9925	0.00	0
16.9940	0.00	0
16.9955	0.00	0
16.9970	0.00	0
16.9986	0.00	0
17.0001	0.00	0
17.0016	0.00	0
17.0031	0.00	0
17.0046	0.00	0
17.0061	0.00	0
17.0076	0.00	0
17.0091	0.00	0
17.0106	0.00	0
17.0121	0.00	0
17.0136	0.00	0
17.0152	0.00	0
17.0167	0.00	0
17.0182	0.00	0
17.0197	0.00	0
17.0212	0.00	0
17.0227	0.00	0
17.0243	0.00	0
17.0258	0.00	0
17.0273	0.00	0
17.0288	0.00	0
17.0303	0.00	0
17.0318	0.00	0
17.0333	0.00	0
17.0348	0.00	0
17.0363	0.00	0
17.0379	0.00	0
17.0394	0.00	0
17.0409	0.00	0
17.0424	0.00	0
17.0439	0.00	0
17.0454	0.00	0
17.0470	0.00	0
17.0485	0.00	0
17.0500	0.00	0
17.0515	0.00	0
17.0530	0.00	0
17.0545	0.00	0
17.0560	0.00	0
17.0575	0.00	0
17.0590	0.00	0
17.0606	0.00	0
17.0621	0.00	0
17.0636	0.00	0
17.0651	0.00	0
17.0666	0.00	0
17.0681	0.00	0
17.0696	0.00	0
17.0711	0.00	0
17.0726	0.00	0
17.0742	0.00	0
17.0757	0.00	0
17.0772	0.00	0
17.0787	0.00	0
17.0802	0.00	0
17.0817	0.00	0
17.0832	0.00	0
17.0847	0.00	0
17.0863	0.00	0
17.0878	0.00	0
17.0893	0.00	0
17.0908	0.00	0
17.0923	0.00	0
17.0938	0.00	0
17.0953	0.00	0
17.0969	0.00	0
17.0984	0.00	0
17.0999	0.00	0
17.1014	0.00	0
17.1029	0.00	0
17.1044	0.00	0
17.1059	0.00	0
17.1074	0.00	0
17.1089	0.00	0
17.1104	0.00	0
17.1120	0.00	0
17.1135	0.00	0
17.1150	0.00	0
17.1165	0.00	0
17.1180	0.00	0
17.1195	0.00	0
17.1211	0.00	0
17.1226	0.00	0
17.1241	0.00	0
17.1256	0.00	0
17.1271	0.00	0
17.1287	0.00	0
17.1302	0.00	0
17.1317	0.00	0
17.1332	0.00	0
17.1347	0.00	0
17.1362	0.00	0
17.1378	0.00	0
17.1393	0.00	0
17.1408	0.00	0
17.1423	0.00	0
17.1439	0.00	0
17.1454	0.00	0
17.1469	0.00	0
17.1484	0.00	0
17.1499	0.00	0
17.1515	0.00	0
17.1530	0.00	0
17.1545	0.00	0
17.1560	0.00	0
17.1575	0.00	0
17.1590	0.00	0
17.1606	0.00	0
17.1621	0.00	0
17.1636	0.00	0
17.1651	0.00	0
17.1666	0.00	0
17.1681	0.00	0
17.1697	0.00	0
17.1712	0.00	0
17.1727	0.00	0
17.1742	0.00	0
17.1758	0.00	0
17.1773	0.00	0
17.1788	0.00	0
17.1803	0.00	0
17.1818	0.00	0
17.1833	0.00	0
17.1849	0.00	0
17.1864	0.00	0
17.1879	0.00	0
17.1894	0.00	0
17.1910	0.00	0
17.1925	0.00	0
17.1940	0.00	0
17.1955	0.00	0
17.1970	0.00	0
17.1985	0.00	0
17.2001	0.00	0
17.2016	0.00	0
17.2031	0.00	0
17.2046	0.00	0
17.2061	0.00	0
17.2076	0.00	0
17.2091	0.00	0
17.2107	0.00	0
17.2122	0.00	0
17.2137	0.00	0
17.2152	0.00	0
17.2168	0.00	0
17.2183	0.00	0
17.2198	0.00	0
17.2213	0.00	0
17.2228	0.00	0
17.2244	0.00	0
17.2259	0.00	0
17.2274	0.00	0
17.2289	0.00	0
17.2304	0.00	0
17.2319	0.00	0
17.2335	0.00	0
17.2350	0.00	0
17.2365	0.00	0
17.2380	0.00	0
17.2396	0.00	0
17.2411	0.00	0
17.2426	0.00	0
17.2441	0.00	0
17.2456	0.00	0
17.2471	0.00	0
17.2486	0.00	0
17.2502	0.00	0
17.2517	0.00	0
17.2532	0.00	0
17.2547	0.00	0
17.2562	0.00	0
17.2578	0.00	0
17.2593	0.00	0
17.2608	0.00	0
17.2623	0.00	0
17.2638	0.00	0
17.2653	0.00	0
17.2669	0.00	0
17.2684	0.00	0
17.2699	0.00	0
17.2714	0.00	0
17.2729	0.00	0
17.2745	0.00	0
17.2760	0.00	0
17.2775	0.00	0
17.2790	0.00	0
17.2805	0.00	0
17.2821	0.00	0
17.2836	0.00	0
17.2851	0.00	0
17.2866	0.00	0
17.2881	0.00	0
17.2897	0.00	0
17.2912	0.00	0
17.2927	0.00	0
17.2942	0.00	0
17.2957	0.00	0
17.2972	0.00	0
17.2987	0.00	0
17.3003	0.00	0
17.3018	0.00	0
17.3033	0.00	0
17.3048	0.00	0
17.3063	0.00	0
17.3078	0.00	0
17.3093	0.00	0
17.3108	0.00	0
17.3124	0.00	0
17.3139	0.00	0
17.3154	0.00	0
17.3169	0.00	0
17.3185	0.00	0
17.3200	0.00	0
17.3215	0.00	0
17.3230	0.00	0
17.3245	0.00	0
17.3260	0.00	0
17.3276	0.00	0
17.3291	0.00	0
17.3306	0.00	0
17.3321	0.00	0
17.3336	0.00	0
17.3352	0.00	0
17.3367	0.00	0
17.3382	0.00	0
17.3397	0.00	0
17.3413	0.00	0
17.3428	0.00	0
17.3443	0.00	0
17.3458	0.00	0
17.3473	0.00	0
17.3488	0.00	0
17.3504	0.00	0
17.3519	0.00	0
17.3534	0.00	0
17.3549	0.00	0
17.3564	0.00	0
17.3579	0.00	0
17.3594	0.00	0
17.3610	0.00	0
17.3625	0.00	0
17.3640	0.00	0
17.3655	0.00	0
17.3670	0.00	0
17.3685	0.00	0
17.3701	0.00	0
17.3716	0.00	0
17.3731	0.00	0
17.3746	0.00	0
17.3761	0.00	0
17.3776	0.00	0
17.3792	0.00	0
17.3807	0.00	0
17.3822	0.00	0
17.3837	0.00	0
17.3853	0.00	0
17.3868	0.00	0
17.3883	0.00	0
17.3898	0.00	0
17.3913	0.00	0
17.3928	0.00	0
17.3944	0.00	0
17.3959	0.00	0
17.3974	0.00	0
17.3989	0.00	0
17.4004	0.00	0
17.4019	0.00	0
17.4034	0.00	0
17.4050	0.00	0
17.4065	0.00	0
17.4080	0.00	0
17.4095	0.00	0
17.4110	0.00	0
17.4125	0.00	0
17.4140	0.00	0
17.4155	0.00	0
17.4171	0.00	0
17.4186	0.00	0
17.4201	0.00	0
17.4216	0.00	0
17.4231	0.00	0
17.4246	0.00	0
17.4262	0.00	0
17.4277	0.00	0
17.4292	0.00	0
17.4307	0.00	0
17.4322	0.00	0
17.4338	0.00	0
17.4353	0.00	0
17.4368	0.00	0
17.4383	0.00	0
17.4399	0.00	0
17.4414	0.00	0
17.4429	0.00	0
17.4444	0.00	0
17.4459	0.00	0
17.4475	0.00	0
17.4490	0.00	0
17.4505	0.00	0
17.4520	0.00	0
17.4535	0.00	0
17.4550	0.00	0
17.4566	0.00	0
17.4581	0.00	0
17.4596	0.00	0
17.4611	0.00	0
17.4626	0.00	0
17.4642	0.00	0
17.4657	0.00	0
17.4672	0.00	0
17.4687	0.00	0
17.4702	0.00	0
17.4717	0.00	0
17.4733	0.00	0
17.4748	0.00	0
17.4763	0.00	0
17.4778	0.00	0
17.4793	0.00	0
17.4808	0.00	0
17.4824	0.00	0
17.4839	0.00	0
17.4854	0.00	0
17.4869	0.00	0
17.4884	0.00	0
17.4900	0.00	0
17.4915	0.00	0
17.4930	0.00	0
17.4945	0.00	0
17.4960	0.00	0
17.4975	0.00	0
17.4990	0.00	0
17.5005	0.00	0
17.5020	0.00	0
17.5035	0.00	0
17.5051	0.00	0
17.5066	0.00	0
17.5081	0.00	0
17.5096	0.00	0
17.5111	0.00	0
17.5126	0.00	0
17.5142	0.00	0
17.5157	0.00	0
17.5172	0.00	0
17.5187	0.00	0
17.5203	0.00	0
17.5218	0.00	0
17.5233	0.00	0
17.5248	0.00	0
17.5263	0.00	0
17.5278	0.00	0
17.5294	0.00	0
17.5309	0.00	0
17.5324	0.00	0
17.5339	0.00	0
17.5354	0.00	0
17.5369	0.00	0
17.5385	0.00	0
17.5400	0.00	0
17.5415	0.00	0
17.5430	0.00	0
17.5445	0.00	0
17.5460	0.00	0
17.5475	0.00	0
17.5491	0.00	0
17.5506	0.00	0
17.5521	0.00	0
17.5536	0.00	0
17.5552	0.00	0
17.5567	0.00	0
17.5582	0.00	0
17.5597	0.00	0
17.5612	0.00	0
17.5627	0.00	0
17.5643	0.00	0
17.5658	0.00	0
17.5673	0.00	0
17.5688	0.00	0
17.5703	0.00	0
17.5718	0.00	0
17.5733	0.00	0
17.5749	0.00	0
17.5764	0.00	0
17.5779	0.00	0
17.5794	0.00	0
17.5810	0.00	0
17.5825	0.00	0
17.5840	0.00	0
17.5855	0.00	0
17.5870	0.00	0
17.5886	0.00	0
17.5901	0.00	0
17.5916	0.00	0
17.5931	0.00	0
17.5946	0.00	0
17.5962	0.00	0
17.5977	0.00	0
17.5992	0.00	0
17.6007	0.00	0
17.6022	0.00	0
17.6038	0.00	0
17.6053	0.00	0
17.6068	0.00	0
17.6083	0.00	0
17.6098	0.00	0
17.6113	0.00	0
17.6128	0.00	0
17.6144	0.00	0
17.6159	0.00	0
17.6174	0.00	0
17.6189	0.00	0
17.6204	0.00	0
17.6220	0.00	0
17.6235	0.00	0
17.6250	0.00	0
17.6265	0.00	0
17.6280	0.00	0
17.6295	0.00	0
17.6310	0.00	0
17.6326	0.00	0
17.6341	0.00	0
17.6356	0.00	0
17.6371	0.00	0
17.6386	0.00	0
17.6402	0.00	0
17.6417	0.00	0
17.6432	0.00	0
17.6447	0.00	0
17.6462	0.00	0
17.6478	0.00	0
17.6493	0.00	0
17.6508	0.00	0
17.6523	0.00	0
17.6538	0.00	0
17.6554	0.00	0
17.6569	0.00	0
17.6584	0.00	0
17.6599	0.00	0
17.6614	0.00	0
17.6630	0.00	0
17.6645	0.00	0
17.6660	0.00	0
17.6675	0.00	0
17.6690	0.00	0
17.6705	0.00	0
17.6720	0.00	0
17.6735	0.00	0
17.6750	0.00	0
17.6766	0.00	0
17.6781	0.00	0
17.6796	0.00	0
17.6811	0.00	0
17.6826	0.00	0
17.6841	0.00	0
17.6857	0.00	0
17.6872	0.00	0
17.6887	0.00	0
17.6902	0.00	0
17.6917	0.00	0
17.6933	0.00	0
17.6948	0.00	0
17.6963	0.00	0
17.6978	0.00	0
17.6993	0.00	0
17.7008	0.00	0
17.7023	0.00	0
17.7039	0.00	0
17.7054	0.00	0
17.7069	0.00	0
17.7084	0.00	0
17.7099	0.00	0
17.7114	0.00	0
17.7130	0.00	0
17.7145	0.00	0
17.7160	0.00	0
17.7175	0.00	0
17.7190	0.00	0
17.7205	0.00	0
17.7220	0.00	0
17.7236	0.00	0
17.7251	0.00	0
17.7266	0.00	0
17.7281	0.00	0
17.7297	0.00	0
17.7312	0.00	0
17.7327	0.00	0
17.7342	0.00	0
17.7358	0.00	0
17.7373	0.00	0
17.7388	0.00	0
17.7403	0.00	0
17.7418	0.00	0
17.7433	0.00	0
17.7448	0.00	0
17.7464	0.00	0
17.7479	0.00	0
17.7494	0.00	0
17.7509	0.00	0
17.7524	0.00	0
17.7540	0.00	0
17.7555	0.00	0
17.7570	0.00	0
17.7585	0.00	0
17.7600	0.00	0
17.7615	0.00	0
17.7631	0.00	0
17.7646	0.00	0
17.7661	0.00	0
17.7676	0.00	0
17.7691	0.00	0
17.7707	0.00	0
17.7722	0.00	0
17.7737	0.00	0
17.7752	0.00	0
17.7767	0.00	0
17.7782	0.00	0
17.7797	0.00	0
17.7813	0.00	0
17.7828	0.00	0
17.7843	0.00	0
17.7858	0.00	0
17.7873	0.00	0
17.7889	0.00	0
17.7904	0.00	0
17.7919	0.00	0
17.7934	0.00	0
17.7950	0.00	0
17.7965	0.00	0
17.7980	0.00	0
17.7995	0.00	0
17.8010	0.00	0
17.8025	0.00	0
17.8041	0.00	0
17.8056	0.00	0
17.8071	0.00	0
17.8086	0.00	0
17.8101	0.00	0
17.8116	0.00	0
17.8131	0.00	0
17.8147	0.00	0
17.8162	0.00	0
17.8177	0.00	0
17.8192	0.00	0
17.8208	0.00	0
17.8223	0.00	0
17.8238	0.00	0
17.8253	0.00	0
17.8268	0.00	0
17.8283	0.00	0
17.8299	0.00	0
17.8314	0.00	0
17.8329	0.00	0
17.8344	0.00	0
17.8359	0.00	0
17.8374	0.00	0
17.8390	0.00	0
17.8405	0.00	0
17.8420	0.00	0
17.8435	0.00	0
17.8450	0.00	0
17.8465	0.00	0
17.8481	0.00	0
17.8496	0.00	0
17.8511	0.00	0
17.8526	0.00	0
17.8541	0.00	0
17.8557	0.00	0
17.8572	0.00	0
17.8587	0.00	0
17.8602	0.00	0
17.8617	0.00	0
17.8633	0.00	0
17.8648	0.00	0
17.8663	0.00	0
17.8678	0.00	0
17.8693	0.00	0
17.8708	0.00	0
17.8723	0.00	0
17.8739	0.00	0
17.8754	0.00	0
17.8769	0.00	0
17.8784	0.00	0
17.8799	0.00	0
17.8814	0.00	0
17.8830	0.00	0
17.8845	0.00	0
17.8860	0.00	0
17.8875	0.00	0
17.8890	0.00	0
17.8905	0.00	0
17.8920	0.00	0
17.8935	0.00	0
17.8951	0.00	0
17.8966	0.00	0
17.8981	0.00	0
17.8996	0.00	0
17.9011	0.00	0
17.9026	0.00	0
17.9041	0.00	0
17.9056	0.00	0
17.9072	0.00	0
17.9087	0.00	0
17.9102	0.00	0
17.9117	0.00	0
17.9132	0.00	0
17.9147	0.00	0
17.9163	0.00	0
17.9178	0.00	0
17.9193	0.00	0
17.9208	0.00	0
17.9223	0.00	0
17.9238	0.00	0
17.9254	0.00	0
17.9269	0.00	0
17.9284	0.00	0
17.9299	0.00	0
17.9314	0.00	0
17.9329	0.00	0
17.9345	0.00	0
17.9360	0.00	0
17.9375	0.00	0
17.9390	0.00	0
17.9405	0.00	0
17.9420	0.00	0
17.9435	0.00	0
17.9451	0.00	0
17.9466	0.00	0
17.9481	0.00	0
17.9496	0.00	0
17.9511	0.00	0
17.9527	0.00	0
17.9542	0.00	0
17.9557	0.00	0
17.9572	0.00	0
17.9587	0.00	0
17.9602	0.00	0
17.9618	0.00	0
17.9633	0.00	0
17.9648	0.00	0
17.9663	0.00	0
17.9678	0.00	0
17.9693	0.00	0
17.9709	0.00	0
17.9724	0.00	0
17.9739	0.00	0
17.9754	0.00	0
17.9769	0.00	0
17.9784	0.00	0
17.9799	0.00	0
17.9814	0.00	0
17.9830	0.00	0
17.9845	0.00	0
17.9860	0.00	0
17.9875	0.00	0
17.9890	0.00	0
17.9905	0.00	0
17.9921	0.00	0
17.9936	0.00	0
17.9951	0.00	0
17.9966	0.00	0
17.9981	0.00	0
17.9996	0.00	0
18.0011	0.00	0
18.0026	0.00	0
18.0042	0.00	0
18.0057	0.00	50
18.0072	0.00	50
18.0088	3.12	50
18.0104	3.12	50
18.0120	0.08	50
18.0136	0.08	50
18.0152	0.08	50
18.0168	0.08	50
18.0184	0.08	50
18.0200	0.08	50
18.0215	0.08	50
18.0231	12.92	50
18.0248	15.08	50
18.0265	15.08	50
18.0282	15.08	50
18.0299	15.08	50
18.0316	17.13	50
18.0333	19.86	50
18.0350	19.86	50
18.0367	22.59	50
18.0384	23.71	50
18.0401	23.71	50
18.0418	23.71	50
18.0435	24.33	50
18.0452	25.53	50
18.0469	25.53	50
18.0486	29.09	50
18.0503	29.09	50
18.0520	29.09	50
18.0537	31.81	50
18.0554	31.81	50
18.0571	31.66	50
18.0588	32.47	50
18.0605	32.47	50
18.0622	35.71	50
18.0639	35.71	50
18.0656	37.84	50
18.0673	37.84	50
18.0690	37.33	50
18.0707	37.94	50
18.0724	38.46	50
18.0742	40.83	50
18.0759	43.50	50
18.0776	42.83	50
18.0793	42.18	50
18.0810	42.18	50
18.0827	44.75	50
18.0844	44.75	50
18.0861	45.63	50
18.0878	45.63	50
18.0895	44.47	50
18.0912	44.19	50
18.0929	46.23	50
18.0946	48.82	50
18.0963	47.33	50
18.0980	44.33	50
18.0997	44.33	50
18.1015	46.08	50
18.1032	46.08	50
18.1049	47.01	50
18.1066	45.04	50
18.1083	44.47	50
18.1100	44.19	50
18.1117	46.39	50
18.1134	47.01	50
18.1152	47.01	50
18.1169	44.75	50
18.1186	44.75	50
18.1203	46.08	50
18.1220	48.65	50
18.1238	47.17	50
18.1255	45.19	50
18.1272	44.75	50
18.1289	45.93	50
18.1306	45.93	50
18.1324	47.01	50
18.1341	47.01	50
18.1358	44.33	50
18.1375	43.77	50
18.1392	45.63	50
18.1410	48.31	50
18.1427	47.01	50
18.1444	44.61	50
18.1461	44.61	50
18.1478	46.08	50
18.1495	46.08	50
18.1512	47.33	50
18.1529	45.19	50
18.1547	44.33	50
18.1564	44.19	50
18.1581	46.39	50
18.1598	47.33	50
18.1615	47.33	50
18.1632	44.61	50
18.1650	44.61	50
18.1667	45.93	50
18.1684	48.48	50
18.1701	47.01	50
18.1718	44.90	50
18.1736	44.19	50
18.1753	45.63	50
18.1770	45.63	50
18.1787	47.01	50
18.1804	47.01	50
18.1821	44.61	50
18.1838	44.05	50
18.1855	45.78	50
18.1873	48.15	50
18.1890	46.85	50
18.1907	44.47	50
18.1924	44.47	50
18.1941	45.78	50
18.1959	45.78	50
18.1976	46.85	50
18.1993	45.33	50
18.2010	44.75	50
18.2027	44.19	50
18.2045	46.23	50
18.2062	47.17	50
18.2079	47.17	50
18.2096	44.61	50
18.2113	44.61	50
18.2130	46.08	50
18.2147	48.48	50
18.2164	47.01	50
18.2182	44.90	50
18.2199	44.19	50
18.2216	46.54	50
18.2233	46.54	50
18.2250	46.70	50
18.2268	46.70	50
18.2285	43.91	50
18.2302	43.63	50
18.2319	45.48	50
18.2336	47.98	50
18.2354	46.85	50
18.2371	44.47	50
18.2388	44.47	50
18.2405	46.23	50
18.2422	46.23	50
18.2439	46.85	50
18.2456	45.04	50
18.2473	44.75	50
18.2490	44.33	50
18.2508	46.08	50
18.2525	47.49	50
18.2542	47.49	50
18.2559	44.75	50
18.2576	44.75	50
18.2593	46.08	50
18.2611	48.48	50
18.2628	46.85	50
18.2645	44.90	50
18.2662	44.33	50
18.2680	46.08	50
18.2697	46.08	50
18.2714	46.70	50
18.2731	46.70	50
18.2748	44.61	50
18.2765	44.05	50
18.2783	45.63	50
18.2800	47.82	50
18.2817	46.54	50
18.2834	44.75	50
18.2851	44.75	50
18.2869	45.93	50
18.2886	45.93	50
18.2903	47.01	50
18.2920	45.19	50
